feature,importance
travers ce,0.0005746624977698882
davydarankoum,0.0005745662423842861
davydarankoum bissyandef,0.0005745662423842861
chuyalgado synapc,0.0005745662423842861
des effets,0.0005745662423842861
medicaments,0.0005745662423842861
medicaments ciblant,0.0005745662423842861
secours,0.0005745662423842861
cerveau bit,0.0005745662423842861
citadel talk9,0.0005745662423842861
secours de,0.0005745662423842861
cerveau,0.0005745662423842861
recherche medicale,0.0005745662423842861
medicale,0.0005745662423842861
prediction des,0.0005745662423842861
medicale prediction,0.0005745662423842861
des medicaments,0.0005745662423842861
prediction,0.0005745662423842861
ciblant le,0.0005745662423842861
ciblant,0.0005745662423842861
effets therapeutiques,0.0005745662423842861
plus ici,0.0005744863717253822
lire plus,0.0005744863717253822
cafdo africa,0.0005744863717253822
cafdo,0.0005744863717253822
es et,0.0005744863717253822
candidats lire,0.0005744863717253822
selectionne es,0.0005744863717253822
certifiante sur,0.0005744863717253822
ouverturedesdonnees felicitations,0.0005744863717253822
ouverturedesdonnees,0.0005744863717253822
certifiante,0.0005744863717253822
etudie,0.0005739580799127351
bf retrait,0.0005737715756669429
viennent,0.0005734284833202622
presentiel est,0.0005734208142937643
chers membres,0.0005730680302393121
deux ou,0.0005729215907696234
ou trois,0.0005729215907696234
nos membres,0.0005726996955146478
anciens,0.0005724648515864569
essentiel pour,0.0005722694483394766
defis du,0.0005722694483394766
matiere de,0.0005722694483394766
citadel_sondage_bf votre,0.0005722694483394766
public en,0.0005722694483394766
participation bit,0.0005722694483394766
citadel_sondage_bf,0.0005722694483394766
citadel sondag,0.0005722694483394766
essentiel,0.0005722694483394766
pas nous,0.0005714678269450381
cette formation,0.0005711941864726658
virtuelle pour,0.0005711508126952196
explications,0.0005707833287602418
formation vous,0.0005706664046521331
avant de,0.0005705520846323207
risque,0.000570541315815171
openburkina idrc_crdi,0.0005697480882719927
destine aux,0.0005697480882719927
destine,0.0005697480882719927
seminaires,0.0005697480882719927
sem ai4dev,0.0005697480882719927
des seminaires,0.0005697480882719927
seminaires en,0.0005697480882719927
co organiser,0.0005697480882719927
organiser des,0.0005697480882719927
citadel ai,0.0005697480882719927
sem,0.0005697480882719927
pour co,0.0005697480882719927
ces deux,0.0005697117457884821
tout en,0.0005697085386809117
des candidats,0.0005697050185470161
exemple les,0.0005691770615226925
moi meme,0.0005691429739835658
dans vos,0.0005691193823195223
tolerance,0.0005691148477873853
resultats avec,0.0005688337167273293
cadre des,0.000568605192637189
des logiciels,0.0005683757458598705
mines explosives,0.0005677174039872738
mines,0.0005677174039872738
des mines,0.0005677174039872738
enfouies dans,0.0005677174039872738
de drone,0.0005677174039872738
citadel talk4,0.0005677174039872738
citadel talk_invitation,0.0005677174039872738
enfouies,0.0005677174039872738
de 16h,0.0005677174039872738
drone inscription,0.0005677174039872738
drone,0.0005677174039872738
les corrections,0.0005672210491321635
derniere minute,0.0005665217032144784
minute,0.0005665217032144784
utilisation,0.0005664680748228074
de filieres,0.0005659425107385868
citadel lancem,0.0005656501038731882
mises,0.0005655571154172876
burkinabe porte,0.0005653294897388515
destinees,0.0005650380683098095
destinees tous,0.0005650380683098095
de sessions,0.0005650380683098095
du continent,0.0005650380683098095
continent du,0.0005650380683098095
decembre 2022,0.0005650380683098095
ligne sous,0.0005650380683098095
rapide des,0.0005647918950365434
officiel cenou,0.000564706862947574
facultes,0.0005647057834296688
pas le,0.0005645234294862608
academique 2020,0.000563789004735627
telephoniques afin,0.0005635711714678587
une periode,0.0005635580075539264
sur une,0.0005635580075539264
evenement,0.000563482544357489
la prise,0.0005630173016715384
ASUS i3,0.0005627912678437294
ou de,0.0005618065272408614
burkinabe aller,0.0005615184711440228
place pour,0.0005608221087856164
sankara officiel,0.0005607522685304651
selon le,0.0005606228078695498
de 02,0.0005600256975390688
salle de,0.0005594242997180748
seule difficulte,0.0005594005986692766
difficultes rencontrees,0.0005593982645315158
rencontrees uv,0.0005593982645315158
frequentes,0.0005593982645315158
au programme,0.0005587490071987117
campusfaso universite,0.0005587063971511152
bibliotheque,0.0005586802580600177
mois pour,0.0005584710922156601
formation universite,0.0005576100142159948
la plus,0.0005573717628120302
ligne du,0.0005572883839248944
comprehension et,0.0005571268572746285
cordialement,0.00055683309389871
reclamations des,0.0005562632781926358
cseuvbf,0.0005558641818827818
lors du,0.0005557008599216678
perturbant le,0.0005557008599216678
en appuyant,0.0005557008599216678
citadel _research_talk,0.0005557008599216678
conteneurs en,0.0005557008599216678
de marchandises,0.0005557008599216678
conteneurs,0.0005557008599216678
des conteneurs,0.0005557008599216678
du transport,0.0005557008599216678
perturbant,0.0005557008599216678
de nlp,0.0005557008599216678
citadel talk11,0.0005557008599216678
des evenements,0.0005557008599216678
marchandises,0.0005557008599216678
nlp,0.0005557008599216678
marchandises lors,0.0005557008599216678
une des,0.0005554943320350546
pour eux,0.0005553187117363959
de information,0.0005549050818365221
information et,0.0005549050818365221
les communiques,0.0005548972959718172
souhaite que,0.0005547979687822691
aurais souhaite,0.0005547979687822691
fds,0.0005547858459770883
en mission,0.0005547858459770883
des fds,0.0005547858459770883
de retour,0.0005544930446616181
moyenne,0.0005542353874687736
decouvrir les,0.0005541086995608888
ly seinar,0.0005541086995608888
les solutions,0.0005541086995608888
pour comprendre,0.0005541086995608888
durable savoir,0.0005541086995608888
seinar une,0.0005541086995608888
locaux pour,0.0005541086995608888
classique,0.0005538678587454323
permettant,0.0005535689058298465
digitale,0.0005526629265868996
ORDINATEUR universite,0.0005522773348184519
cette occasion,0.0005520091858119078
procedures de,0.0005518420860967284
les procedures,0.0005518420860967284
pas ce,0.000551626844014068
de puces,0.0005516092725746231
enfin le,0.0005515118676925763
bonnes conditions,0.000551329569113508
machine il,0.000551329569113508
dediees au,0.0005511840756277685
par wacren,0.0005511840756277685
de ces,0.0005511840756277685
du benin,0.0005511840756277685
outil de,0.0005511840756277685
dotees,0.0005511840756277685
communautesdepratique,0.0005511840756277685
de insti,0.0005511840756277685
dotees un,0.0005511840756277685
se sont,0.0005511840756277685
professeurs de,0.0005511840756277685
nouvel outil,0.0005511840756277685
cdp,0.0005511840756277685
ces cdp,0.0005511840756277685
objectifs faciliter,0.0005511840756277685
dynamique,0.0005511840756277685
dynamique interne,0.0005511840756277685
elearning,0.0005511840756277685
elearning les,0.0005511840756277685
de tchat,0.0005511840756277685
nouvel,0.0005511840756277685
communautesdepratique du,0.0005511840756277685
ia et,0.0005511811399245475
formation par,0.0005510553177321572
cliquez,0.0005507598068255991
cliquez sur,0.0005507598068255991
professeurs et,0.0005499500795734388
td je,0.0005499264123005414
etudiants avoir,0.000549885186121436
janvier 2024,0.000549502455399939
securite,0.000549448850729473
car chaque,0.0005494024886418016
fonctionnement,0.000548974487568203
fonctionnement de,0.000548974487568203
car la,0.0005489539230142245
est prevue,0.0005486162106675535
pour envoyer,0.0005484961692055632
reseaux,0.0005482416247757137
ly 3k73tb0,0.0005480570819816008
citadel_uvbf qui,0.0005480570819816008
education cette,0.0005480570819816008
ouverte toute,0.0005480570819816008
personne interessee,0.0005480570819816008
dans education,0.0005480570819816008
par avenir,0.0005480570819816008
participez,0.0005480570819816008
participez cette,0.0005480570819816008
qui explorera,0.0005480570819816008
œuvre de,0.0005480570819816008
superieur dgesup,0.0005475194138943834
eu les,0.0005475032394209786
notre page,0.000547339985807898
page facebook,0.000547339985807898
encore recu,0.0005470644952482163
de outil,0.0005470463294429359
programme etudiant,0.0005469567100154204
lorsque,0.0005466338680712888
etudiants universite,0.0005466227323517874
un formulaire,0.0005462313161099368
bonnes reponses,0.0005456237417724813
ne se,0.0005456165917412941
se former,0.0005455064639504853
ouvertes,0.000545213152551547
sont ouvertes,0.000545213152551547
une seule,0.0005447860073766462
responsable des,0.0005444648049578886
departement,0.0005441180369560819
composer au,0.0005439721830121639
acquerir,0.0005435148016421962
pas une,0.0005434477769351239
prenaient part,0.0005434211965706109
edition 2022,0.0005434211965706109
capitale tunisienne,0.0005434211965706109
de indaba_deep_learning,0.0005434211965706109
projets de,0.0005434211965706109
capitale,0.0005434211965706109
des projets,0.0005434211965706109
php nos,0.0005434211965706109
details au,0.0005434211965706109
citadel prenaient,0.0005434211965706109
de details,0.0005434211965706109
prenaient,0.0005434211965706109
part dans,0.0005434211965706109
deux stagiaires,0.0005434211965706109
du Burkina,0.0005427264102533721
lorsqu,0.0005426093973705578
des differents,0.0005421737548109956
troisieme,0.0005420951476500926
le foner,0.0005417555419593837
qui me,0.0005417555419593837
moments,0.0005415387146369278
semaines,0.000540916012577564
math stats,0.0005407730007306867
python requis,0.0005407730007306867
python,0.0005407730007306867
math,0.0005407730007306867
postulez bit,0.0005407730007306867
doctorants,0.0005407730007306867
requis postulez,0.0005407730007306867
burkina animee,0.0005407730007306867
doctorants en,0.0005407730007306867
pratique en,0.0005407730007306867
requis,0.0005407730007306867
des doctorants,0.0005407730007306867
candidature formation,0.0005407730007306867
licence info,0.0005407730007306867
llms computer,0.0005407730007306867
llms,0.0005407730007306867
citadel format,0.0005407730007306867
de cet,0.0005401409235454529
resultats complets,0.0005393442118180031
les gagnants,0.0005393442118180031
contactes rapidement,0.0005393442118180031
contactes,0.0005393442118180031
complets,0.0005393442118180031
citadel bit,0.0005393442118180031
complets sont,0.0005393442118180031
programme felicitations,0.0005393442118180031
rapidement pour,0.0005393442118180031
parce qu,0.0005392899545563491
ont effectue,0.0005390148069617565
comme ceux,0.0005387506060011594
etre du,0.0005387269781061684
evaluations les,0.000538575823466078
2024 nous,0.0005382707222008995
politiques,0.0005377199652754176
pourront,0.0005375316056373462
ont ete,0.0005367871831943367
devoirs par,0.0005366774536508733
ouest,0.000536486470986103
rythme les,0.0005360183907171139
surtout la,0.0005360183907171139
orientation dans,0.0005357422293511919
tenir,0.0005356436188105729
tenir compte,0.0005356436188105729
des seances,0.0005355282340263228
seances,0.0005355282340263228
evaluations des,0.0005352186056595294
mail par,0.0005351055921520445
le compte,0.0005349059500559718
plus il,0.0005347308780165471
la finale,0.0005343255659775842
chaque cours,0.0005339870661933701
90,0.0005339105628859595
chimie,0.0005339003417736204
vos questions,0.0005335319301382213
les examens,0.0005327605955799369
laboratoire,0.0005327332185198069
ses formations,0.0005316598150536498
devoirs la,0.0005315471541540168
td pour,0.0005315108225792071
forme www,0.0005314958373713386
corps,0.0005307464542215272
presidents,0.0005307447692842656
dans differentes,0.0005307423142955004
soumettre,0.0005307063408221109
la fin,0.0005306461779898996
de continuer,0.0005303066348416505
cours sans,0.0005302603964872808
delai de,0.0005292263736057489
citadel talkin,0.0005289592888566004
lien bit,0.0005289592888566004
de mieux,0.000528827835026367
terre,0.0005281978140635957
place des,0.0005279800548284113
opportunites en,0.0005271582239532769
citadel alumni,0.0005271582239532769
citadel indaba,0.0005271582239532769
notre webinaire,0.0005271582239532769
rejoignez notre,0.0005271582239532769
deep,0.0005271582239532769
ouily fellow,0.0005271582239532769
dl,0.0005271582239532769
dl 2025,0.0005271582239532769
deep learning,0.0005271582239532769
rentree academique,0.0005266861974588814
premiers,0.0005262126969083947
faire des,0.0005256228937494206
de les,0.00052538391832968
2024 que,0.0005247055351457776
ne peut,0.0005246687616945613
demarche,0.0005243075418370178
la salle,0.0005227239187610004
concours,0.0005218139850705958
tenkodogo,0.0005216882052504182
ou meme,0.0005214101586772112
svt,0.000521328729876295
td et,0.0005206819786396565
administration les,0.000520265817699576
recu des,0.0005199996010264318
annonce,0.000519947435246972
et lenovo,0.0005195383899239864
presentiel et,0.0005194805094037215
docteurs sont,0.0005189155493037512
franchement,0.0005185455670045358
publication,0.0005185417269651344
8h00,0.0005177831042525833
la bonne,0.0005175957547390326
tire,0.000517549068359461
empechant,0.0005173195614465864
ils ne,0.0005165575356071511
sont la,0.0005162134767401661
msef,0.0005145019971837294
formation msef,0.0005145019971837294
celeron et,0.0005139976854541858
core i3,0.0005139976854541858
contre,0.0005138243051198973
compose et,0.0005136798998496395
numero orange,0.0005131533350033076
relatives,0.0005131533350033076
verifier,0.0005128589273845262
aura lieu,0.0005127085273944772
retrouvez plus,0.0005125029099522025
envoi un,0.0005124943402427058
envoi,0.0005124943402427058
ly inscription,0.0005121558976765909
distance bit,0.0005121558976765909
se pour,0.0005121558976765909
participation programme,0.0005121558976765909
semi ai4dev,0.0005121558976765909
ly participation,0.0005121558976765909
ly programme,0.0005121558976765909
programme semi,0.0005121558976765909
semi,0.0005121558976765909
de retrait,0.0005117929817744846
td en,0.0005115784800580139
le lieu,0.0005114637848655067
deuxieme session,0.0005101827295913133
compte des,0.0005100132219948619
la meilleure,0.0005097596721058003
qui ne,0.0005096469420881484
de 40,0.0005086212652503804
cohorte du,0.0005086212652503804
par la,0.0005084795066469208
personnes,0.0005083483835918814
formulaire https,0.0005082146533839421
certaines questions,0.0005081520041652181
candidats en,0.0005076467661166825
cafdo_officiel openburkina,0.0005076467661166825
resultats bit,0.0005076467661166825
retenu deux,0.0005076467661166825
liste attente,0.0005076467661166825
en liste,0.0005076467661166825
selection finale,0.0005076467661166825
citadel bourse,0.0005076467661166825
openburkina titinto_,0.0005076467661166825
candidats lors,0.0005076467661166825
en mars,0.0005076467661166825
bourse cafdo_officiel,0.0005076467661166825
hauteur,0.0005074671523611954
hauteur de,0.0005074671523611954
des membres,0.0005073878322486103
du faso,0.0005069467723837418
devoirs qui,0.0005066603874361202
plus sur,0.0005065067147862437
pas etre,0.0005061920714125236
le devoir,0.0005059993384433226
de remplir,0.000504789844077958
com share,0.0005043419353394
aussi les,0.0005042239481360134
attendre,0.0005035602170147994
elle offre,0.0005034324021759036
connu,0.0005031711670275245
representants,0.0005031711670275245
doctorat seront,0.0005031711670275245
representants entreprises,0.0005031711670275245
connu accompagnement,0.0005031711670275245
rencontreront,0.0005031711670275245
entreprises cette,0.0005031711670275245
luxways uni_lu,0.0005031711670275245
school 2022,0.0005031711670275245
prochain koubri,0.0005031711670275245
des representants,0.0005031711670275245
ecole de,0.0005031711670275245
cette activite,0.0005031711670275245
en doctorat,0.0005031711670275245
prochain,0.0005031711670275245
rencontreront des,0.0005031711670275245
lundi prochain,0.0005031711670275245
debute le,0.0005031711670275245
klffyqtdvsslxo8bstln0c hmab,0.0005027027222058964
hmab service,0.0005027027222058964
service votre,0.0005027027222058964
hmab,0.0005027027222058964
trouver,0.0005025995679640978
au dimanche,0.0005024645900924271
remplir le,0.0005018583865907757
une grande,0.0005016502162611001
il nous,0.0005014666650974462
activites sont,0.0005010962637855261
des outils,0.0005010048672122596
permettra,0.000500665515304285
solidarite entre,0.0005006036229420023
solidarite,0.0005006036229420023
etudiants est,0.0005006036229420023
est en,0.0005002030980831247
lieux de,0.0004999043509623508
de probleme,0.0004998733861430191
les jours,0.0004997326319448327
2024 cet,0.0004993537498959254
les tuteurs,0.0004988855211947622
faits,0.0004983166479232614
installer,0.0004983166479232614
compte et,0.0004980491624124114
inscrits,0.0004978371022300972
choisir,0.0004976624756852874
au 14,0.0004974473398550979
dangereux,0.0004973897878418369
de demain,0.0004971520240121337
accompagnement des,0.0004970811954449759
en td,0.00049689583986168
identite,0.00049617440699491
une note,0.000495290613181097
public qu,0.0004951619827334124
elle lance,0.0004951619827334124
officiel universite,0.0004947603494367103
dessous peuvent,0.0004947001181633369
le menu,0.0004942214523686581
couper corde,0.0004935658140248346
du monde,0.0004935658140248346
de ca,0.0004935658140248346
capitaine,0.0004935658140248346
monde je,0.0004935658140248346
corde de,0.0004935658140248346
couper,0.0004935658140248346
corde,0.0004935658140248346
ca aussi,0.0004935658140248346
capitaine va,0.0004935658140248346
retour les,0.0004935658140248346
composer sur,0.0004934463998227339
beaucoup nous,0.0004923613711660568
connexion ya,0.0004923613711660568
citadel talk13,0.0004922800966961226
mauvais etat,0.0004921483379876072
carte sim,0.0004917117022060636
que vous,0.0004915372834437339
chance pour,0.0004914079681119239
necessaires pour,0.000491055225735285
informations necessaires,0.000491055225735285
debut,0.0004910343654064667
en session,0.000490816621100931
novembre 2023,0.0004906085292885724
hesitez pas,0.0004904751589489664
hesitez,0.0004904751589489664
avec son,0.0004897551346945793
son ine,0.0004897551346945793
connecter avec,0.0004897551346945793
organise une,0.0004895252161351919
plus avec,0.000489280320395431
bugs,0.0004891813752021827
plateforme surtout,0.0004891813752021827
pour expliquer,0.0004889783042927677
preoccupations des,0.0004883150916317519
tous et,0.00048781570978147486
des examens,0.00048759636561731916
of,0.00048748852055471826
travers le,0.00048746678329711715
juillet au,0.0004874429979677403
bucarest2019,0.00048735496171541017
bucarest2019 auf,0.00048735496171541017
remerciements,0.0004870792450017496
des programmes,0.00048703068440196403
au 23,0.00048658126678132374
auditeurs pour,0.0004865717465132467
risque de,0.00048635722048170844
de vaquer,0.0004861516704614433
de pression,0.0004861516704614433
occupations,0.0004861516704614433
vaquer,0.0004861516704614433
docs,0.00048613684557630496
des anciens,0.00048560149537901873
totalement,0.0004849028671823647
minutes,0.00048461840526024943
qualite des,0.00048390580472488896
dire le,0.000483727519465038
differentes activites,0.00048371881641121484
candidates,0.0004834385777355614
de renseigner,0.0004831970437252273
main de,0.00048307468722943374
500 fcfa,0.00048219767054032755
500,0.00048219767054032755
semestres,0.0004817774309312791
apprentissage et,0.00048130670256138686
notre club,0.000480876186160566
octroie de,0.00048063336208236973
de deliberation,0.00048063336208236973
octroie,0.00048063336208236973
perturbe,0.00048021820379518985
certains docteur,0.00048021820379518985
question de,0.0004800522793578048
responsables de,0.0004798709033861765
pouvez,0.0004796534126841715
etudiants orientes,0.000479539203998142
constituer,0.00047912159020742546
visio,0.0004783477800420137
yt youtube,0.0004781929430821479
zmdfyd,0.0004781929430821479
com live,0.0004781929430821479
zmdfyd d_,0.0004781929430821479
live zmdfyd,0.0004781929430821479
d_,0.0004781929430821479
d_ kebetu,0.0004781929430821479
annee 2024,0.00047769415478129615
rentree est,0.00047769415478129615
opportunite pour,0.0004775968024567503
avoir des,0.00047604695805872105
cible,0.00047498293891038796
et certains,0.0004747100272126382
selon la,0.000474692440005523
000,0.0004743693684338962
renseigner le,0.00047373688070142346
un examen,0.0004727938901750619
examen,0.0004727938901750619
des modules,0.0004727938901750619
avait,0.000471395580310792
delegues,0.0004713389880006204
en remplissant,0.000471083932980985
remplissant,0.000471083932980985
reussite,0.0004705550597633057
ceux de,0.0004704779297527002
connexion en,0.00046890206252712713
pas dans,0.0004682631939766415
dotation,0.00046759059657092085
ordinateurs et,0.00046672353028036925
impossible,0.00046663495557954415
videos,0.00046627742978345424
mots,0.00046607034544058305
maitrise pas,0.0004659527015333023
emploi du,0.0004655598668814862
emploi,0.0004655598668814862
du temps,0.0004655598668814862
temps pour,0.0004650366136957772
et bien,0.00046444870373585345
resultats sont,0.0004642191539117112
egalement consultables,0.0004642191539117112
prorogee,0.0004641851454034911
du 23,0.0004638495727479263
le succes,0.0004637557066322958
loin de,0.000463506365403882
non loin,0.000463506365403882
2000 non,0.000463506365403882
optimisation,0.00046308963868927884
manquez,0.00046279079802293715
manquez pas,0.00046279079802293715
ne manquez,0.00046279079802293715
prise de,0.00046234318082287787
assez,0.0004614343193413678
reconnaitre,0.0004614018749909041
pour mieux,0.00046098854007942363
en l1,0.0004609588623447627
innovation direction,0.00046077116878826603
de paiement,0.0004607254815695514
laquelle,0.00045974891703296
part la,0.00045881456007101305
le traitement,0.00045878348914469934
ouedraogo,0.00045875969264391286
documents,0.0004587578105442794
hackathon,0.00045844612284906214
general,0.0004577750856262543
les reseaux,0.00045718596583253323
luxways le,0.00045704936938744593
school cita,0.00045704936938744593
cita inscrivez,0.00045704936938744593
cita sc_2022,0.00045704936938744593
sc_2022 aura,0.00045704936938744593
lieu du,0.00045704936938744593
php cita,0.00045704936938744593
sc_2022,0.00045704936938744593
10 septembre,0.00045704936938744593
plaintes,0.00045645761750273624
et sciences,0.0004563200127673977
de droit,0.0004563011062346929
veritable,0.0004562281063154825
nous permettent,0.00045599339007929723
13 au,0.00045598062275535014
des prix,0.0004557141554492499
tutorats,0.00045466602487564793
pour finir,0.00045466602487564793
ce est,0.0004546472367896302
puisque,0.0004546472367896302
elle est,0.0004546063517007852
de lappel,0.00045460553366754935
du systeme,0.0004541678516973284
travaux pratiques,0.00045415554631655106
nous rencontrons,0.00045297903438697255
rencontrons,0.00045297903438697255
villes de,0.00045285346960566243
cours enregistres,0.0004525028216006091
enregistres,0.0004525028216006091
se deroulera,0.00045246176775340857
deroulera,0.00045246176775340857
salaries,0.0004511073287779539
mathematiques physique,0.00045049264659227775
via la,0.0004488446403645946
effectuer,0.0004484150298901189
premierement,0.00044780418398543306
formulaire de,0.00044773475328607217
la moyenne,0.00044683820945181973
belle,0.00044675252773517253
de dossier,0.0004463136526937996
et que,0.00044613914091774483
bien des,0.00044613914091774483
excellent,0.0004456667197524581
etudiants cette,0.000444688493389021
cours de,0.0004446345826228238
nous au,0.0004445469198213096
contactez nous,0.0004445469198213096
contactez,0.0004445469198213096
utilisez,0.00044424345815134963
entre le,0.0004440161247267874
expert,0.00044367382727092343
nous aide,0.00044205869268428276
est difficile,0.0004409043231524032
go mois,0.0004407167102017557
rechargees hauteur,0.0004407167102017557
met la,0.0004407167102017557
internet universite,0.0004407167102017557
rechargees,0.0004407167102017557
elle invite,0.0004407167102017557
seront rechargees,0.0004407167102017557
etudiants avec,0.0004407167102017557
sim orange,0.0004407167102017557
dediees qui,0.0004407167102017557
orange puces,0.0004407167102017557
de accompagnement,0.0004407167102017557
bf met,0.0004407167102017557
de beneficier,0.0004407167102017557
telephoniques dediees,0.0004407167102017557
mois cet,0.0004407167102017557
effet elle,0.0004407167102017557
des cartes,0.0004407167102017557
suivre le,0.00044063827885711967
de innovation,0.00044028751974412397
capsules,0.00043975488775286427
du 11,0.00043963367143648403
la date,0.00043919361033574206
publication des,0.00043886529601200406
bien en,0.0004386842011521264
du centre,0.00043711717699586046
trouve,0.00043682387491894114
de candidature,0.0004364723620301986
empeche,0.0004358633523358082
en ce,0.0004351989009137655
explorer,0.0004349553816897701
de td,0.00043386454230548996
et evaluation,0.00043370922258743444
qui limite,0.0004336702998588275
aident,0.0004336702998588275
plateforme ou,0.000433007091870715
connexion gratuite,0.0004315693034529171
publiques du,0.0004312273325798835
lieu le,0.00043082116305770315
au 25,0.00043056716983813165
digitalisation,0.00043035468313474255
de auf,0.00043020977023734935
pose,0.0004295982506109623
dans des,0.00042958985162536536
avoir les,0.0004285913191184106
prennent,0.0004282635110072546
en fouilles,0.00042799586818329264
echecs,0.0004273139707772269
nuit,0.00042686850419843534
microsoft,0.00042655608778438726
rencontre des,0.00042607635049473686
mettre un,0.0004247149124096077
ouvertes en,0.00042447079070709434
de marque,0.0004241133636305743
consulter la,0.0004241133636305743
liste ici,0.0004241133636305743
forme consulter,0.0004241133636305743
la bas,0.0004241024482871247
responsable de,0.00042384381724433766
lenovo celeron,0.0004235359766370641
lenovo core,0.0004235359766370641
marques lenovo,0.0004235359766370641
plutot,0.0004234726134494934
entre etudiants,0.00042288968518947837
pour eviter,0.00042251210035766163
peut toujours,0.00042199993499860875
BAC,0.0004219042691548369
entrave,0.00042155796830280234
organisent,0.0004214034766696999
organisent une,0.0004214034766696999
tu peux,0.0004200639843598965
ecoles,0.0004197694965770994
des informations,0.00041934945531836825
mais helas,0.0004186689668427982
helas,0.0004186689668427982
officielle,0.0004182368512446812
institut superieur,0.0004181486106535683
octobre et,0.0004178393524408511
aussi est,0.0004177148347879389
aller sur,0.00041749872444573255
bacheliers de,0.00041748383919606275
qui lui,0.00041746951247418284
10 aout,0.0004162908204656121
demi finale,0.0004158139563792897
competition de,0.0004158139563792897
de hacking,0.0004158139563792897
des autres,0.000415472986162403
continue,0.00041512605823235745
officiel burkinafaso,0.00041507323718884773
regulierement,0.00041473513040805757
dont le,0.00041472013321811724
nouvelle auben,0.0004146923317363367
de ouest,0.0004146923317363367
ouest universite,0.0004146923317363367
bien sur,0.00041450888514238317
devoirs td,0.0004140070517076165
nos erreurs,0.0004140070517076165
bonnes informations,0.0004135612161487131
du formulaire,0.0004135612161487131
formulaire avec,0.0004135612161487131
lien du,0.0004135612161487131
par jour,0.0004126311040350757
dimanche 15,0.00041261830267688433
nous donne,0.00041261536745713836
dela,0.0004122406833087442
dela de,0.0004122406833087442
debuter,0.00041117432271228717
comme les,0.00041057731209256595
repose,0.0004102669085259086
filieres et,0.0004100432592987442
conferences,0.00040942013627852646
orientes dans,0.0004093953933196302
prevues selon,0.0004093953933196302
les diferentes_flieres,0.0004093953933196302
rentree_academique,0.0004093953933196302
diferentes_flieres,0.0004093953933196302
rentree_academique 2024,0.0004093953933196302
diferentes_flieres de,0.0004093953933196302
mardi octobre,0.0004093953933196302
planning,0.0004093953933196302
de universite_virtuelle,0.0004093953933196302
planning sivant,0.0004093953933196302
effet differentes,0.0004093953933196302
des docteurs,0.00040908912724388493
ziniare,0.0004078322187161357
methode,0.00040780208416872106
conditions les,0.0004072988577686129
depots en,0.000407085792902451
de tous,0.0004070205565613283
semestre,0.0004065361486963894
15 au,0.00040565320893224397
permettra de,0.00040549814150087483
hp,0.0004052724014444505
bien lire,0.0004052472736060641
universite campusfaso,0.00040505699407569653
en les,0.00040458068822972113
ligne via,0.0004045215054411417
developer,0.0004044226200005243
essentielles pour,0.0004039843569163319
essentielles,0.0004039843569163319
10 gigas,0.0004038122267426197
tiendra,0.00040350485328285556
se tiendra,0.00040350485328285556
on nous,0.00040269301518152593
est bon,0.00040269301518152593
les travaux,0.0004025980030812941
programme des,0.0004013384276534587
prevu,0.00040114463926049554
ligne followers,0.0004006083839315974
followers,0.0004006083839315974
semaine du,0.0004005751790290958
pour toute,0.00039976713880789485
contact,0.00039931646107211753
developpement du,0.0003987840130957457
et avoir,0.0003986389387338091
scientifiques,0.0003981057715647002
des explications,0.0003976848066789498
instructions,0.00039766297469787917
engagement et,0.0003975096483394146
qu un,0.00039726577839875615
informations et,0.00039718338000674673
de trente,0.0003961529135700061
informe ses,0.00039585726477492524
vie et,0.00039507677855358023
du colloque,0.00039469604755979274
pour enseignement,0.00039469604755979274
obtenir,0.00039433045073093915
programmee pour,0.000394067307637472
programmee,0.000394067307637472
par ces,0.00039405425889617557
doit etre,0.0003937100300083665
delegue,0.00039355297391047075
du 13,0.0003930470664555907
manipulation,0.00039303548551852227
du 15,0.0003928919203620619
montre comment,0.00039279875988434374
montre,0.00039279875988434374
en troisieme,0.0003924707454735858
ou pas,0.0003921525750657266
pas besoin,0.0003915265593077006
besoin de,0.0003915265593077006
non prise,0.0003913442093725185
cite universitaire,0.0003906653913951059
docs google,0.00039044607110927447
simultanement,0.0003900845847280364
souhaitent,0.00038948554936857446
virtuelle la,0.00038922952172455456
presidence de,0.00038913263827876213
par contre,0.00038884189449941373
possible de,0.00038818795720509407
composer dans,0.0003878978048378785
ordinateurs sont,0.0003877280696594421
05 au,0.00038731324376632106
du premier,0.0003868232827591402
cours ils,0.0003862857396919918
mesri,0.00038624005043973354
de commencer,0.00038552273858517724
merci beaucoup,0.0003851210400488945
pure,0.0003842407194314668
partir du,0.00038275576612850713
deliberation des,0.000381934792363264
composition du,0.0003808358889986932
bf souhaite,0.0003804214106314255
au cours,0.0003802700978479139
nombreuses,0.000380020372894872
de nombreuses,0.000380020372894872
bf chers,0.00037967969588366727
bac2023,0.0003790738774620713
du mardi,0.0003789032801934822
demande orientation,0.0003779115517053064
dans nos,0.0003769927554838297
peux pas,0.00037690821162345164
les exercices,0.00037676981580467224
ceforgris universite,0.0003762145360284507
ceforgris,0.0003762145360284507
facilement,0.0003756903786796153
liste des,0.00037486878473225063
complementaire effectif,0.00037455639730341267
effectif sur,0.00037455639730341267
lettres,0.0003740361482243759
offrent,0.0003732513905893081
en mai,0.00037268334638601607
cles,0.0003713059540788098
modifications,0.000370944115693438
filieres les,0.0003702975943420304
cette institution,0.0003702041621136095
